2019-01-13 21:58:13.971712: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-01-13 21:58:14.401794: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla P100-PCIE-12GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:04:00.0
totalMemory: 11.91GiB freeMemory: 11.63GiB
2019-01-13 21:58:14.401848: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
Loading visual data, group a...Training on 80 classes, good luck!
done. data: (8000, 2048) - labels: (8000,)
Training on 8000 examples.
Normalizing with MinMaxScaler...
[--------------------------------------------------] 0.00% - 0/2000
[--------------------------------------------------] 0.00% - 0/2000
TRAIN - comp.: 0.0000, conf.: 1.0000, bmu rate:0.0002 - TEST - comp.: 0.0000, conf.: 1.0000, bmu rate:0.0002 [--------------------------------------------------] 0.00% - 0/2000
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 0, 8, 7, 3, 5, 1, 3, 5, 0, 0, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 0, 0, 9, 6, 4, 8, 5, 8, 0, 5, 0, 0, 6, 0, 0, 8, 0, 0, 5, 0, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 0, 2, 6, 0, 5, 3, 6, 0, 0, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 0, 7, 4, 7, 0, 0, 8, 7, 3, 9, 0, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 0, 8, 4, 7, 0, 0, 5, 5, 4, 8, 8, 5, 8, 0, 9, 5, 0, 1, 0, 0, 0, 0, 0, 7, 0, 8, 9, 8, 0, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 0, 6, 3, 3, 3, 4, 1, 9, 4, 3, 0, 0, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 0, 4, 3, 0, 6, 0]
source: v, correct: 136 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[8, 7, 1, 6, 4, 6, 6, 5, 8, 1, 8, 0, 5, 9, 2, 8, 2, 8, 7, 3, 9, 1, 3, 1, 5, 2, 1, 9, 5, 3, 3, 1, 6, 4, 5, 1, 6, 2, 2, 0, 5, 0, 3, 9, 2, 5, 7, 1, 2, 8, 5, 8, 2, 5, 2, 0, 6, 0, 1, 8, 2, 3, 0, 1, 6, 6, 9, 8, 1, 5, 1, 9, 2, 7, 2, 2, 6, 9, 5, 3, 6, 0, 9, 0, 6, 9, 9, 7, 7, 6, 0, 4, 0, 2, 5, 2, 7, 0, 0, 8, 5, 1, 0, 2, 6, 6, 5, 7, 1, 3, 5, 5, 9, 8, 0, 4, 1, 9, 5, 6, 8, 4, 7, 5, 2, 5, 5, 4, 8, 8, 5, 8, 1, 9, 0, 3, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 1, 8, 3, 6, 2, 2, 4, 2, 4, 5, 6, 0, 8, 5, 7, 6, 6, 8, 6, 1, 6, 5, 3, 1, 4, 1, 9, 7, 3, 2, 5, 8, 6, 4, 6, 3, 1, 8, 9, 5, 8, 9, 3, 2, 0, 8, 1, 2, 4, 3, 2, 6, 0]
n=3, accuracy_a=0.87, accuracy_v=0.68
Hebbian model with 4 presentations.
Training...
Evaluating...
source: a, correct: 200 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
source: v, correct: 162 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[7, 7, 0, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 2, 7, 3, 5, 1, 3, 1, 2, 2, 1, 9, 9, 2, 3, 1, 6, 4, 3, 1, 6, 1, 9, 0, 3, 0, 3, 9, 2, 1, 5, 4, 4, 8, 2, 1, 2, 5, 2, 0, 6, 0, 1, 8, 2, 3, 5, 1, 6, 6, 6, 8, 1, 5, 1, 4, 5, 7, 2, 2, 6, 1, 7, 3, 6, 0, 5, 0, 3, 5, 9, 7, 7, 3, 0, 4, 5, 2, 7, 4, 7, 0, 0, 8, 8, 1, 2, 2, 6, 6, 5, 9, 1, 2, 5, 8, 9, 8, 0, 4, 1, 9, 5, 1, 8, 4, 7, 2, 2, 2, 1, 4, 8, 8, 5, 8, 1, 9, 5, 1, 1, 2, 0, 0, 0, 5, 7, 2, 8, 9, 8, 1, 8, 3, 6, 2, 9, 4, 8, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 1, 6, 3, 3, 3, 4, 1, 9, 1, 3, 2, 2, 8, 6, 4, 6, 3, 1, 8, 1, 3, 3, 9, 3, 9, 8, 8, 1, 2, 4, 3, 2, 6, 0]
n=4, accuracy_a=1.0, accuracy_v=0.81
Hebbian model with 5 presentations.
Training...
Evaluating...
source: a, correct: 200 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
source: v, correct: 166 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[5, 7, 4, 6, 4, 6, 6, 6, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 7, 2, 1, 9, 9, 6, 3, 1, 6, 4, 3, 1, 6, 5, 1, 0, 3, 0, 3, 9, 2, 5, 5, 9, 4, 8, 5, 5, 2, 5, 2, 0, 6, 0, 1, 8, 2, 6, 6, 1, 6, 6, 6, 8, 1, 5, 1, 4, 5, 7, 2, 2, 6, 6, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 0, 4, 4, 2, 2, 4, 7, 0, 0, 8, 4, 5, 6, 2, 6, 6, 2, 2, 1, 5, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 1, 9, 5, 5, 1, 2, 0, 0, 0, 1, 7, 2, 8, 9, 8, 1, 8, 3, 6, 2, 1, 4, 5, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 3, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 6, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
n=5, accuracy_a=1.0, accuracy_v=0.83
Hebbian model with 6 presentations.
Training...
Evaluating...
source: a, correct: 200 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
source: v, correct: 171 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[5, 7, 5, 6, 4, 6, 6, 6, 8, 1, 8, 0, 6, 9, 9, 8, 2, 5, 7, 3, 5, 1, 3, 5, 5, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 3, 9, 6, 4, 8, 5, 5, 2, 5, 2, 0, 6, 0, 1, 8, 2, 6, 6, 1, 6, 6, 6, 8, 1, 5, 1, 4, 5, 7, 2, 2, 6, 6, 5, 3, 6, 0, 8, 0, 3, 5, 9, 7, 7, 3, 0, 4, 5, 2, 3, 4, 7, 0, 0, 8, 6, 0, 6, 2, 6, 6, 0, 9, 1, 6, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 1, 9, 5, 5, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 1, 8, 3, 6, 2, 9, 4, 2, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 5, 6, 3, 3, 3, 4, 1, 9, 1, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 6, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
n=6, accuracy_a=1.0, accuracy_v=0.855
Hebbian model with 7 presentations.
Training...
Evaluating...
source: a, correct: 200 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
source: v, correct: 175 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[5, 7, 2, 6, 4, 6, 6, 6, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 5, 9, 6, 4, 8, 5, 8, 2, 5, 2, 0, 6, 0, 1, 8, 2, 6, 6, 1, 6, 6, 6, 8, 1, 5, 1, 4, 5, 7, 2, 2, 6, 1, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 0, 4, 6, 2, 8, 4, 7, 0, 0, 8, 6, 5, 1, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 9, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 1, 9, 5, 1, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 1, 9, 3, 6, 2, 9, 4, 7, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 1, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 6, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
n=7, accuracy_a=1.0, accuracy_v=0.875
Hebbian model with 8 presentations.
Training...
Evaluating...
source: a, correct: 200 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
source: v, correct: 174 out of 200
